TransactionID,UserID,CourseID,TransactionDate
T01866,U00477,C004,2023-07-20 14:19:44
T01867,U01375,C019,2023-07-20 17:26:28
T01868,U02731,C019,2023-07-20 17:29:04
T01869,U01749,C024,2023-07-20 18:29:15
T01870,U01172,C003,2023-07-20 18:39:06
T01871,U02257,C042,2023-07-20 18:43:29
T01872,U02674,C008,2023-07-21 11:09:02
T01873,U02078,C012,2023-07-21 11:53:44
T01874,U00984,C022,2023-07-21 13:25:52
T01875,U01747,C038,2023-07-21 14:21:35
T01876,U02670,C022,2023-07-21 15:05:51
T01877,U02033,C038,2023-07-21 15:28:16
T01878,U00014,C026,2023-07-21 15:30:19
T01879,U02524,C009,2023-07-21 17:25:58
T01880,U01111,C010,2023-07-21 18:28:50
T01881,U02255,C031,2023-07-21 18:43:33
T01882,U01103,C047,2023-07-21 20:46:22
T01883,U00425,C026,2023-07-21 20:53:59
T01884,U01146,C043,2023-07-21 21:06:31
T01885,U02164,C014,2023-07-22 08:51:01
T01886,U00522,C044,2023-07-22 11:30:45
T01887,U01271,C043,2023-07-22 11:42:06
T01888,U00394,C047,2023-07-22 12:13:46
T01889,U02104,C044,2023-07-22 15:02:30
T01890,U01662,C033,2023-07-22 17:39:36
T01891,U02447,C034,2023-07-22 19:44:04
T01892,U02869,C035,2023-07-22 22:47:00
T01893,U00788,C048,2023-07-23 09:58:51
T01894,U02161,C036,2023-07-23 11:25:46
T01895,U01304,C048,2023-07-23 11:28:07
T01896,U01904,C002,2023-07-23 11:35:02
T01897,U01798,C030,2023-07-23 12:23:36
T01898,U00712,C001,2023-07-23 12:33:34
T01899,U01241,C002,2023-07-23 12:43:49
T01900,U01852,C047,2023-07-23 14:53:11
T01901,U02575,C037,2023-07-23 16:31:17
T01902,U01905,C032,2023-07-23 16:37:33
T01903,U00910,C006,2023-07-23 17:38:34
T01904,U00031,C038,2023-07-23 20:08:49
T01905,U00291,C038,2023-07-23 21:52:23
T01906,U01638,C045,2023-07-23 23:14:42
T01907,U01193,C037,2023-07-24 08:59:44
T01908,U01281,C011,2023-07-24 10:36:05
T01909,U02433,C037,2023-07-24 13:40:51
T01910,U00236,C028,2023-07-24 13:49:18
T01911,U01562,C018,2023-07-24 16:18:53
T01912,U00669,C015,2023-07-24 17:57:43
T01913,U01940,C004,2023-07-24 20:38:56
T01914,U00683,C012,2023-07-24 23:29:44
T01915,U00189,C032,2023-07-25 08:36:33
T01916,U00489,C023,2023-07-25 09:08:06
T01917,U02991,C009,2023-07-25 14:26:19
T01918,U00748,C028,2023-07-25 15:48:38
T01919,U01018,C046,2023-07-25 16:13:00
T01920,U00354,C031,2023-07-25 21:25:49
T01921,U01886,C017,2023-07-25 23:02:31
T01922,U02444,C004,2023-07-26 11:32:04
T01923,U00285,C009,2023-07-26 12:39:18
T01924,U02254,C043,2023-07-26 12:54:39
T01925,U01276,C012,2023-07-26 12:57:00
T01926,U02673,C026,2023-07-26 15:53:40
T01927,U01380,C035,2023-07-26 20:51:28
T01928,U02235,C009,2023-07-26 22:47:01
T01929,U00731,C037,2023-07-26 22:57:21
T01930,U00319,C020,2023-07-26 23:25:41
T01931,U00290,C020,2023-07-26 23:59:56
T01932,U01274,C047,2023-07-27 08:59:11
T01933,U02127,C046,2023-07-27 10:27:46
T01934,U01356,C022,2023-07-27 14:00:31
T01935,U02191,C042,2023-07-27 15:30:55
T01936,U01989,C028,2023-07-27 16:36:35
T01937,U01559,C009,2023-07-27 17:21:46
T01938,U00540,C031,2023-07-27 17:22:22
T01939,U01562,C038,2023-07-27 19:01:20
T01940,U01380,C042,2023-07-27 21:25:16
T01941,U00774,C006,2023-07-28 09:54:20
T01942,U00621,C026,2023-07-28 09:55:57
T01943,U02350,C002,2023-07-28 11:08:53
T01944,U01228,C046,2023-07-28 12:22:31
T01945,U01082,C009,2023-07-28 15:24:26
T01946,U00590,C012,2023-07-28 18:12:38
T01947,U02990,C032,2023-07-28 18:57:08
T01948,U01910,C038,2023-07-28 19:25:28
T01949,U02461,C035,2023-07-28 20:07:02
T01950,U02512,C015,2023-07-28 21:53:46
T01951,U00595,C044,2023-07-28 21:56:58
T01952,U00082,C004,2023-07-28 22:11:39
T01953,U02560,C002,2023-07-28 22:21:48
T01954,U00403,C005,2023-07-28 22:39:22
T01955,U01219,C044,2023-07-28 23:27:21
T01956,U00092,C023,2023-07-29 08:06:25
T01957,U00849,C002,2023-07-29 08:36:50
T01958,U00014,C045,2023-07-29 10:25:57
T01959,U02456,C027,2023-07-29 13:56:36
T01960,U00772,C004,2023-07-29 16:12:54
T01961,U00376,C019,2023-07-29 17:12:00
T01962,U00190,C027,2023-07-29 18:26:23
T01963,U01799,C033,2023-07-29 18:40:58
T01964,U00132,C032,2023-07-29 20:05:22
T01965,U01511,C025,2023-07-29 20:35:26
T01966,U01653,C019,2023-07-29 23:54:05
T01967,U01449,C004,2023-07-30 09:20:44
T01968,U00502,C029,2023-07-30 11:15:47
T01969,U00279,C014,2023-07-30 12:16:57
T01970,U02997,C046,2023-07-30 15:03:16
T01971,U00900,C005,2023-07-30 15:59:46
T01972,U01007,C032,2023-07-30 16:03:58
T01973,U02535,C032,2023-07-30 18:02:28
T01974,U00926,C044,2023-07-30 19:52:09
T01975,U00379,C012,2023-07-30 23:58:30
T01976,U01773,C009,2023-07-31 10:00:46
T01977,U02668,C014,2023-07-31 10:12:36
T01978,U02208,C050,2023-07-31 12:49:12
T01979,U00331,C032,2023-07-31 12:55:53
T01980,U00700,C017,2023-07-31 13:11:52
T01981,U00879,C047,2023-07-31 13:18:07
T01982,U02586,C007,2023-07-31 15:59:53
T01983,U01455,C004,2023-07-31 18:50:03
T01984,U00425,C012,2023-07-31 19:53:26
T01985,U02299,C035,2023-07-31 22:22:01
T01986,U01869,C006,2023-08-01 08:41:02
T01987,U01193,C032,2023-08-01 09:16:56
T01988,U01380,C012,2023-08-01 09:17:31
T01989,U02925,C004,2023-08-01 09:30:00
T01990,U02159,C041,2023-08-01 09:43:44
T01991,U00243,C024,2023-08-01 10:06:16
T01992,U02905,C049,2023-08-01 10:32:31
T01993,U01079,C048,2023-08-01 10:50:00
T01994,U02774,C044,2023-08-01 13:07:39
T01995,U01801,C026,2023-08-01 15:45:37
T01996,U00017,C027,2023-08-01 21:07:26
T01997,U01016,C011,2023-08-02 09:38:28
T01998,U01821,C038,2023-08-02 09:46:45
T01999,U00564,C035,2023-08-02 10:07:52
T02000,U01371,C027,2023-08-02 10:33:54
T02001,U00435,C013,2023-08-02 10:43:40
T02002,U02845,C010,2023-08-02 13:27:59
T02003,U01144,C028,2023-08-02 13:34:27
T02004,U02081,C031,2023-08-02 14:54:40
T02005,U02862,C021,2023-08-02 16:59:21
T02006,U00803,C032,2023-08-02 18:18:23
T02007,U01769,C018,2023-08-02 19:46:16
T02008,U00951,C004,2023-08-03 08:10:59
T02009,U01236,C001,2023-08-03 11:03:31
T02010,U02648,C036,2023-08-03 14:44:09
T02011,U01915,C038,2023-08-03 14:52:21
T02012,U02222,C045,2023-08-03 15:05:59
T02013,U01928,C002,2023-08-03 16:18:27
T02014,U00729,C003,2023-08-03 17:23:19
T02015,U00605,C038,2023-08-03 18:02:29
T02016,U02699,C030,2023-08-03 18:32:26
T02017,U00203,C035,2023-08-03 21:05:04
T02018,U01320,C027,2023-08-04 08:17:51
T02019,U00934,C045,2023-08-04 09:06:13
T02020,U00052,C020,2023-08-04 10:30:56
T02021,U00870,C050,2023-08-04 10:44:46
T02022,U01111,C046,2023-08-04 12:21:18
T02023,U02402,C032,2023-08-04 14:30:46
T02024,U02436,C038,2023-08-04 16:03:02
T02025,U00701,C043,2023-08-04 16:57:09
T02026,U01660,C049,2023-08-04 20:08:58
T02027,U02608,C026,2023-08-04 22:25:37
T02028,U02945,C037,2023-08-04 22:51:53
T02029,U02871,C031,2023-08-04 23:19:08
T02030,U00599,C036,2023-08-04 23:30:35
T02031,U00512,C050,2023-08-05 08:29:29
T02032,U02816,C009,2023-08-05 09:01:07
T02033,U02428,C036,2023-08-05 11:05:23
T02034,U01050,C032,2023-08-05 12:02:08
T02035,U01749,C003,2023-08-05 12:48:59
T02036,U01513,C017,2023-08-05 13:25:18
T02037,U01275,C013,2023-08-05 14:12:16
T02038,U02867,C039,2023-08-05 14:14:52
T02039,U02150,C003,2023-08-05 14:33:41
T02040,U02277,C002,2023-08-05 14:52:26
T02041,U01611,C017,2023-08-05 15:05:26
T02042,U01904,C013,2023-08-05 15:12:09
T02043,U02041,C041,2023-08-05 17:19:34
T02044,U01913,C027,2023-08-05 18:19:53
T02045,U02358,C003,2023-08-05 19:28:27
T02046,U00863,C045,2023-08-05 20:57:55
T02047,U02321,C028,2023-08-05 23:38:51
T02048,U02501,C047,2023-08-06 09:29:10
T02049,U02748,C006,2023-08-06 14:12:18
T02050,U02796,C038,2023-08-06 18:28:13
T02051,U00088,C015,2023-08-06 20:09:53
T02052,U02525,C049,2023-08-06 22:39:21
T02053,U00345,C026,2023-08-06 22:47:59
T02054,U00858,C022,2023-08-06 23:01:11
T02055,U02475,C034,2023-08-07 10:04:00
T02056,U00719,C020,2023-08-07 11:09:45
T02057,U00758,C049,2023-08-07 12:46:35
T02058,U02230,C031,2023-08-07 13:06:40
T02059,U02738,C034,2023-08-07 17:45:16
T02060,U02682,C004,2023-08-07 22:25:19
T02061,U00506,C002,2023-08-08 09:17:08
T02062,U01083,C003,2023-08-08 15:44:05
T02063,U01976,C027,2023-08-08 19:29:58
T02064,U01843,C006,2023-08-08 20:13:09
T02065,U02333,C027,2023-08-08 22:59:15
T02066,U00280,C029,2023-08-08 23:12:36
T02067,U01482,C003,2023-08-09 08:34:17
T02068,U02558,C026,2023-08-09 08:40:48
T02069,U01854,C002,2023-08-09 11:56:00
T02070,U01457,C035,2023-08-09 12:12:56
T02071,U01792,C040,2023-08-09 12:25:23
T02072,U02774,C009,2023-08-09 12:45:59
T02073,U02744,C004,2023-08-09 12:57:31
T02074,U01550,C048,2023-08-09 13:21:32
T02075,U00155,C041,2023-08-09 13:41:38
T02076,U00718,C033,2023-08-09 15:06:20
T02077,U01034,C013,2023-08-09 16:44:15
T02078,U02921,C002,2023-08-09 17:06:40
T02079,U02134,C037,2023-08-09 17:48:18
T02080,U01555,C048,2023-08-09 17:59:39
T02081,U00871,C019,2023-08-09 19:04:48
T02082,U02632,C006,2023-08-09 21:25:43
T02083,U01273,C004,2023-08-09 21:59:04
T02084,U01450,C002,2023-08-09 22:37:36
T02085,U01595,C041,2023-08-09 23:47:38
T02086,U01995,C020,2023-08-10 15:10:39
T02087,U00289,C011,2023-08-10 15:38:45
T02088,U01913,C046,2023-08-10 18:58:19
T02089,U01644,C014,2023-08-10 23:15:37
T02090,U00135,C007,2023-08-11 08:07:42
T02091,U00018,C026,2023-08-11 11:59:06
T02092,U01396,C027,2023-08-11 13:13:55
T02093,U02608,C012,2023-08-11 16:46:49
T02094,U01059,C021,2023-08-11 16:59:08
T02095,U00331,C015,2023-08-11 17:00:21
T02096,U02114,C037,2023-08-11 17:53:43
T02097,U02882,C019,2023-08-11 19:22:50
T02098,U01189,C002,2023-08-11 23:54:41
T02099,U01068,C016,2023-08-12 08:07:52
T02100,U00533,C021,2023-08-12 13:34:19
T02101,U02651,C007,2023-08-12 18:13:23
T02102,U01652,C048,2023-08-12 18:47:25
T02103,U02532,C048,2023-08-12 18:52:58
T02104,U02861,C027,2023-08-13 10:52:08
T02105,U01987,C003,2023-08-13 14:00:04
T02106,U02752,C044,2023-08-13 16:11:28
T02107,U02735,C042,2023-08-13 16:26:06
T02108,U00114,C012,2023-08-13 19:35:30
T02109,U01415,C042,2023-08-13 20:59:16
T02110,U01035,C047,2023-08-13 21:12:30
T02111,U00567,C032,2023-08-13 22:56:38
T02112,U01069,C045,2023-08-14 10:17:09
T02113,U00538,C001,2023-08-14 10:34:54
T02114,U02803,C037,2023-08-14 11:24:18
T02115,U00343,C003,2023-08-14 12:41:59
T02116,U01343,C009,2023-08-14 14:57:11
T02117,U00706,C026,2023-08-14 15:09:48
T02118,U01372,C037,2023-08-14 15:40:22
T02119,U00990,C027,2023-08-14 17:42:34
T02120,U01624,C023,2023-08-14 18:48:33
T02121,U01905,C038,2023-08-15 08:19:56
T02122,U02032,C043,2023-08-15 10:30:53
T02123,U02893,C031,2023-08-15 14:27:08
T02124,U02897,C041,2023-08-15 15:53:53
T02125,U00092,C019,2023-08-15 21:02:35
T02126,U02017,C007,2023-08-16 11:59:41
T02127,U02992,C013,2023-08-16 12:35:44
T02128,U02640,C013,2023-08-16 13:36:46
T02129,U01100,C018,2023-08-16 14:40:59
T02130,U00453,C022,2023-08-16 15:24:43
T02131,U02720,C028,2023-08-16 15:34:50
T02132,U02624,C033,2023-08-16 16:20:10
T02133,U02338,C005,2023-08-16 19:08:49
T02134,U01916,C002,2023-08-16 21:42:42
T02135,U02776,C032,2023-08-16 22:09:52
T02136,U01487,C048,2023-08-16 22:44:39
T02137,U00375,C001,2023-08-16 23:31:51
T02138,U00361,C028,2023-08-17 10:16:20
T02139,U01240,C046,2023-08-17 11:57:16
T02140,U01225,C019,2023-08-17 16:42:31
T02141,U01752,C003,2023-08-17 17:19:06
T02142,U00928,C008,2023-08-17 17:46:27
T02143,U00706,C047,2023-08-17 21:50:14
T02144,U00900,C018,2023-08-17 22:47:56
T02145,U00350,C018,2023-08-17 23:08:10
T02146,U00421,C016,2023-08-18 08:39:32
T02147,U01069,C005,2023-08-18 08:50:00
T02148,U00207,C048,2023-08-18 10:58:05
T02149,U02871,C004,2023-08-18 18:22:07
T02150,U00859,C032,2023-08-18 20:18:13
T02151,U01302,C012,2023-08-18 20:44:08
T02152,U01178,C013,2023-08-18 21:43:48
T02153,U00614,C022,2023-08-18 22:42:48
T02154,U01997,C022,2023-08-18 23:59:25
T02155,U01679,C022,2023-08-19 09:45:48
T02156,U02440,C006,2023-08-19 09:51:54
T02157,U02734,C032,2023-08-19 09:56:23
T02158,U02711,C007,2023-08-19 14:18:56
T02159,U02069,C048,2023-08-19 15:26:00
T02160,U01616,C002,2023-08-19 16:48:57
T02161,U01364,C038,2023-08-19 18:10:32
T02162,U02608,C004,2023-08-19 18:12:23
T02163,U02023,C019,2023-08-19 21:42:20
T02164,U00807,C029,2023-08-19 22:38:44
T02165,U01578,C001,2023-08-20 08:08:07
T02166,U01647,C048,2023-08-20 09:25:52
T02167,U01654,C006,2023-08-20 10:40:25
T02168,U00506,C022,2023-08-20 11:54:29
T02169,U00954,C043,2023-08-20 15:46:16
T02170,U02714,C026,2023-08-20 17:29:18
T02171,U01324,C007,2023-08-20 18:53:16
T02172,U02327,C011,2023-08-20 19:42:01
T02173,U01633,C028,2023-08-21 10:03:48
T02174,U02030,C044,2023-08-21 14:27:49
T02175,U01779,C003,2023-08-21 16:09:56
T02176,U00937,C046,2023-08-21 18:38:27
T02177,U01425,C009,2023-08-21 22:31:44
T02178,U00069,C012,2023-08-21 23:21:15
T02179,U02277,C023,2023-08-21 23:46:54
T02180,U00431,C007,2023-08-21 23:54:46
T02181,U02677,C044,2023-08-22 08:49:22
T02182,U01567,C003,2023-08-22 09:40:21
T02183,U02880,C045,2023-08-22 09:45:00
T02184,U00331,C039,2023-08-22 11:19:28
T02185,U01461,C012,2023-08-22 11:24:08
T02186,U02738,C037,2023-08-22 12:15:31
T02187,U01987,C013,2023-08-22 13:54:02
T02188,U00035,C048,2023-08-22 13:55:30
T02189,U02464,C026,2023-08-22 18:41:15
T02190,U01082,C016,2023-08-22 23:34:34
T02191,U01544,C026,2023-08-23 11:34:37
T02192,U02637,C009,2023-08-23 11:49:58
T02193,U01416,C020,2023-08-23 14:17:11
T02194,U00136,C019,2023-08-23 15:02:43
T02195,U01320,C017,2023-08-23 16:05:15
T02196,U01039,C041,2023-08-23 20:26:33
T02197,U00249,C036,2023-08-23 21:33:40
T02198,U00788,C019,2023-08-23 22:03:19
T02199,U01436,C009,2023-08-23 22:05:07
T02200,U02929,C007,2023-08-23 22:13:39
T02201,U00275,C031,2023-08-23 23:05:43
T02202,U00092,C020,2023-08-24 08:52:05
T02203,U01459,C032,2023-08-24 11:30:35
T02204,U02038,C032,2023-08-24 11:54:15
T02205,U01585,C031,2023-08-24 14:49:52
T02206,U02198,C012,2023-08-24 15:18:49
T02207,U02373,C050,2023-08-24 17:06:26
T02208,U00908,C003,2023-08-24 21:48:09
T02209,U02119,C048,2023-08-24 22:17:20
T02210,U02380,C013,2023-08-24 22:57:09
T02211,U00395,C038,2023-08-25 11:00:19
T02212,U01871,C024,2023-08-25 12:20:47
T02213,U00284,C007,2023-08-25 14:33:43
T02214,U01013,C024,2023-08-25 17:35:59
T02215,U00821,C025,2023-08-25 18:15:03
T02216,U02841,C036,2023-08-25 22:07:22
T02217,U01305,C031,2023-08-25 22:11:18
T02218,U02321,C032,2023-08-25 22:33:32
T02219,U01019,C032,2023-08-25 23:03:22
T02220,U00613,C036,2023-08-25 23:27:13
T02221,U00762,C028,2023-08-25 23:48:25
T02222,U02860,C019,2023-08-26 12:04:28
T02223,U02406,C007,2023-08-26 12:44:16
T02224,U02562,C014,2023-08-26 13:14:45
T02225,U02807,C032,2023-08-26 13:17:34
T02226,U01259,C039,2023-08-26 19:42:17
T02227,U01064,C030,2023-08-26 20:09:28
T02228,U00690,C011,2023-08-26 22:14:32
T02229,U01896,C001,2023-08-26 23:14:45
T02230,U02257,C035,2023-08-27 09:01:43
T02231,U01841,C004,2023-08-27 09:13:14
T02232,U01183,C045,2023-08-27 09:21:41
T02233,U00440,C001,2023-08-27 10:54:50
T02234,U02023,C048,2023-08-27 13:00:55
T02235,U01286,C019,2023-08-27 15:54:33
T02236,U00736,C028,2023-08-27 17:35:41
T02237,U02802,C025,2023-08-27 17:53:29
T02238,U01143,C034,2023-08-27 18:07:59
T02239,U00829,C020,2023-08-27 19:16:35
T02240,U02619,C019,2023-08-27 22:14:06
T02241,U02985,C017,2023-08-28 08:04:23
T02242,U00184,C022,2023-08-28 09:44:33
T02243,U02161,C010,2023-08-28 15:51:09
T02244,U01062,C009,2023-08-28 16:46:08
T02245,U01945,C003,2023-08-28 19:03:48
T02246,U02141,C010,2023-08-28 19:19:52
T02247,U02436,C026,2023-08-28 21:16:19
T02248,U00579,C003,2023-08-29 08:46:06
T02249,U02181,C039,2023-08-29 09:33:56
T02250,U00437,C018,2023-08-29 09:40:30
T02251,U02882,C041,2023-08-29 11:06:24
T02252,U02524,C028,2023-08-29 12:34:03
T02253,U01894,C020,2023-08-29 13:29:17
T02254,U01431,C025,2023-08-29 13:55:54
T02255,U00634,C002,2023-08-29 15:33:45
T02256,U00811,C038,2023-08-29 17:28:12
T02257,U02072,C036,2023-08-29 20:12:52
T02258,U02562,C003,2023-08-30 08:11:12
T02259,U02537,C044,2023-08-30 12:29:38
T02260,U00239,C037,2023-08-30 18:26:40
T02261,U01074,C050,2023-08-30 19:41:18
T02262,U02281,C044,2023-08-30 22:17:19
T02263,U02560,C045,2023-08-30 22:20:54
T02264,U02292,C041,2023-08-30 22:46:18
T02265,U00393,C044,2023-08-30 23:46:55
T02266,U01465,C025,2023-08-31 08:14:56
T02267,U02287,C019,2023-08-31 11:51:20
T02268,U02573,C009,2023-08-31 12:10:46
T02269,U02293,C002,2023-08-31 14:51:52
T02270,U02209,C043,2023-08-31 16:25:34
T02271,U02357,C033,2023-08-31 20:11:07
T02272,U02327,C012,2023-09-01 10:19:12
T02273,U01521,C016,2023-09-01 10:50:26
T02274,U01253,C024,2023-09-01 11:30:01
T02275,U02443,C004,2023-09-01 12:17:39
T02276,U02747,C042,2023-09-01 14:58:12
T02277,U01001,C044,2023-09-01 16:09:55
T02278,U01430,C019,2023-09-01 22:31:11
T02279,U01925,C024,2023-09-01 23:38:06
T02280,U00140,C038,2023-09-02 10:47:43
T02281,U01574,C048,2023-09-02 10:55:50
T02282,U02277,C028,2023-09-02 11:15:51
T02283,U02618,C016,2023-09-02 11:19:49
T02284,U02811,C019,2023-09-02 11:35:22
T02285,U00408,C016,2023-09-02 12:55:57
T02286,U02051,C003,2023-09-02 14:57:02
T02287,U02788,C044,2023-09-02 15:22:57
T02288,U02139,C007,2023-09-02 15:24:22
T02289,U02247,C045,2023-09-02 15:42:53
T02290,U01487,C019,2023-09-02 15:58:52
T02291,U01904,C030,2023-09-02 17:08:47
T02292,U02035,C038,2023-09-02 20:00:27
T02293,U01933,C041,2023-09-02 20:01:34
T02294,U00489,C013,2023-09-02 20:49:10
T02295,U00572,C027,2023-09-02 21:02:12
T02296,U02586,C031,2023-09-02 22:29:29
T02297,U01195,C019,2023-09-02 23:42:31
T02298,U00743,C009,2023-09-03 09:39:20
T02299,U01211,C039,2023-09-03 09:41:15
T02300,U01583,C026,2023-09-03 10:11:41
T02301,U02439,C019,2023-09-03 10:28:28
T02302,U02257,C047,2023-09-03 11:10:17
T02303,U00701,C037,2023-09-03 11:45:03
T02304,U01209,C008,2023-09-03 11:59:35
T02305,U01616,C028,2023-09-03 12:20:27
T02306,U02757,C004,2023-09-03 12:37:20
T02307,U02604,C006,2023-09-03 12:46:18
T02308,U01917,C031,2023-09-03 12:51:49
T02309,U02644,C013,2023-09-03 15:27:27
T02310,U00049,C014,2023-09-03 16:46:51
T02311,U00384,C013,2023-09-03 16:53:01
T02312,U02701,C038,2023-09-03 17:57:54
T02313,U00529,C045,2023-09-03 18:31:37
T02314,U02196,C031,2023-09-03 21:49:39
T02315,U01114,C008,2023-09-03 22:41:59
T02316,U02567,C013,2023-09-03 22:44:30
T02317,U00354,C005,2023-09-04 09:38:47
T02318,U00491,C009,2023-09-04 10:40:52
T02319,U00736,C031,2023-09-04 11:41:35
T02320,U00140,C046,2023-09-04 12:01:29
T02321,U02221,C025,2023-09-04 13:36:44
T02322,U00375,C034,2023-09-04 13:56:39
T02323,U01736,C027,2023-09-04 16:22:40
T02324,U02775,C004,2023-09-04 16:34:13
T02325,U00147,C022,2023-09-04 17:40:09
T02326,U00400,C002,2023-09-04 18:17:09
T02327,U00341,C024,2023-09-04 18:28:34
T02328,U02045,C013,2023-09-04 19:11:24
T02329,U00592,C006,2023-09-04 21:46:31
T02330,U02280,C004,2023-09-04 21:50:48
T02331,U02168,C003,2023-09-04 21:58:00
T02332,U02303,C028,2023-09-04 22:24:57
T02333,U02908,C037,2023-09-04 23:28:00
T02334,U01336,C010,2023-09-05 09:38:30
T02335,U01777,C006,2023-09-05 10:00:27
T02336,U02738,C011,2023-09-05 15:40:12
T02337,U00223,C025,2023-09-05 16:31:11
T02338,U01759,C026,2023-09-05 19:59:28
T02339,U01341,C046,2023-09-05 21:43:37
T02340,U00630,C036,2023-09-05 21:59:53
T02341,U02133,C032,2023-09-06 08:46:09
T02342,U01455,C012,2023-09-06 10:19:50
T02343,U02623,C029,2023-09-06 13:09:59
T02344,U02138,C049,2023-09-06 18:24:30
T02345,U01938,C002,2023-09-06 20:10:50
T02346,U02793,C044,2023-09-06 22:58:32
T02347,U02840,C026,2023-09-06 23:14:48
T02348,U02330,C013,2023-09-07 11:09:25
T02349,U01701,C020,2023-09-07 11:54:33
T02350,U01636,C024,2023-09-07 14:15:53
T02351,U02212,C012,2023-09-07 16:05:18
T02352,U02791,C031,2023-09-07 16:15:49
T02353,U00010,C028,2023-09-07 20:11:23
T02354,U00377,C047,2023-09-07 21:26:02
T02355,U01676,C009,2023-09-07 22:35:41
T02356,U01422,C044,2023-09-07 23:22:19
T02357,U00708,C027,2023-09-08 09:42:59
T02358,U02657,C044,2023-09-08 10:51:11
T02359,U01734,C016,2023-09-08 11:54:14
T02360,U02648,C037,2023-09-08 12:10:58
T02361,U02699,C003,2023-09-08 12:38:46
T02362,U00431,C020,2023-09-08 15:45:32
T02363,U00937,C013,2023-09-08 18:23:43
T02364,U02693,C012,2023-09-08 18:39:25
T02365,U02864,C007,2023-09-08 18:48:27
T02366,U00734,C006,2023-09-08 21:24:14
T02367,U00234,C038,2023-09-09 13:03:13
T02368,U00137,C050,2023-09-09 17:01:58
T02369,U01559,C024,2023-09-09 19:53:47
T02370,U00098,C045,2023-09-09 21:06:16
T02371,U00799,C032,2023-09-09 21:30:46
T02372,U02852,C026,2023-09-09 23:12:18
T02373,U02237,C019,2023-09-10 09:25:55
T02374,U00525,C038,2023-09-10 10:06:10
T02375,U01186,C039,2023-09-10 10:35:49
T02376,U01114,C012,2023-09-10 12:07:36
T02377,U02023,C035,2023-09-10 13:16:26
T02378,U00560,C027,2023-09-10 13:48:06
T02379,U01256,C011,2023-09-10 15:10:32
T02380,U01614,C004,2023-09-10 15:42:05
T02381,U02843,C032,2023-09-10 17:54:57
T02382,U01181,C013,2023-09-10 18:37:24
T02383,U01740,C017,2023-09-10 19:13:25
T02384,U01498,C038,2023-09-10 21:17:47
T02385,U00448,C039,2023-09-10 21:49:24
T02386,U02774,C011,2023-09-10 21:51:09
T02387,U01940,C009,2023-09-10 23:01:43
T02388,U01065,C013,2023-09-11 10:31:11
T02389,U02427,C009,2023-09-11 12:48:20
T02390,U01856,C012,2023-09-11 13:06:03
T02391,U02721,C032,2023-09-11 13:12:12
T02392,U01853,C047,2023-09-11 13:58:31
T02393,U01379,C022,2023-09-11 18:16:43
T02394,U01669,C004,2023-09-11 19:51:51
T02395,U00683,C048,2023-09-11 20:55:42
T02396,U02051,C034,2023-09-12 09:28:12
T02397,U01780,C028,2023-09-12 10:12:11
T02398,U02383,C044,2023-09-12 10:34:59
T02399,U00785,C003,2023-09-12 15:04:49
T02400,U02885,C027,2023-09-12 15:18:11
T02401,U00859,C031,2023-09-12 15:18:42
T02402,U01206,C015,2023-09-12 16:27:10
T02403,U01598,C003,2023-09-12 16:46:41
T02404,U00356,C045,2023-09-12 20:47:02
T02405,U01963,C013,2023-09-13 09:04:24
T02406,U01602,C003,2023-09-13 13:26:11
T02407,U00620,C004,2023-09-13 16:42:35
T02408,U01765,C010,2023-09-13 17:16:28
T02409,U01652,C024,2023-09-13 19:49:52
T02410,U02095,C005,2023-09-13 23:39:12
T02411,U00432,C009,2023-09-13 23:45:23
T02412,U01228,C016,2023-09-14 08:15:36
T02413,U01581,C003,2023-09-14 10:36:59
T02414,U01796,C010,2023-09-14 13:31:42
T02415,U02645,C030,2023-09-14 13:53:54
T02416,U02375,C002,2023-09-14 14:47:44
T02417,U02871,C013,2023-09-14 15:46:27
T02418,U00525,C046,2023-09-14 16:07:44
T02419,U01039,C026,2023-09-14 17:44:40
T02420,U01531,C034,2023-09-14 19:46:32
T02421,U01562,C011,2023-09-14 21:50:24
T02422,U02697,C044,2023-09-14 22:18:14
T02423,U02393,C031,2023-09-14 23:57:35
T02424,U02576,C007,2023-09-15 11:04:26
T02425,U00015,C030,2023-09-15 12:53:38
T02426,U02122,C043,2023-09-15 15:51:08
T02427,U01987,C004,2023-09-15 16:46:30
T02428,U00436,C004,2023-09-15 17:10:02
T02429,U00712,C048,2023-09-15 17:13:05
T02430,U01375,C011,2023-09-15 18:15:42
T02431,U01344,C003,2023-09-15 19:08:25
T02432,U00850,C041,2023-09-15 20:24:13
T02433,U02250,C032,2023-09-15 22:51:48
T02434,U00297,C041,2023-09-15 22:59:22
T02435,U00212,C027,2023-09-15 23:49:15
T02436,U00886,C027,2023-09-16 11:52:20
T02437,U02270,C046,2023-09-16 11:56:43
